AppID,Name,Release date,Price,Publishers,Peak CCU,Positive,Negative,Review Ratio,class,revenue,Header image
2392810,wound man,2023-11-03,4.99,Aspidochelone,1,3,1,0.75,Indie,480.0,https://cdn.akamai.steamstatic.com/steam/apps/2392810/header.jpg?t=1699022323
1613220,world champions: decathlon,2021-08-30,8.99,Nowakgames,1,5,0,1.0,Indie,479.0,https://cdn.akamai.steamstatic.com/steam/apps/1613220/header.jpg?t=1658402677
1128830,1001 jigsaw world tour: europe,2019-08-19,4.99,8floor,2,5,1,0.8333333333333334,Indie,478.0,https://cdn.akamai.steamstatic.com/steam/apps/1128830/header.jpg?t=1566210068
2290300,chest,2023-06-06,3.59,Rmasia,1,12,0,1.0,Indie,478.0,https://cdn.akamai.steamstatic.com/steam/apps/2290300/header.jpg?t=1686111148
1855030,stairway to heaven's gate,2022-01-21,1.99,J.s.void,2,13,0,1.0,Indie,478.0,https://cdn.akamai.steamstatic.com/steam/apps/1855030/header.jpg?t=1642801263
3091310,spherecats,2024-07-23,2.99,Palomar,1,9,0,1.0,Indie,478.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3091310/header.jpg?t=1721750440
285010,pixel puzzles: undeadz,2014-06-06,4.99,Pixel Puzzles,3,629,224,0.7373974208675264,Indie,477.5799810614872,https://cdn.akamai.steamstatic.com/steam/apps/285010/header.jpg?t=1654038767
1642560,stardom minigames,2022-03-30,4.99,Softstar,1,4,1,0.8,Indie,476.0,https://cdn.akamai.steamstatic.com/steam/apps/1642560/header.jpg?t=1656427804
2096560,the top,2022-09-02,4.99,Eli Bailey,1,1,0,1.0,Indie,475.0,https://cdn.akamai.steamstatic.com/steam/apps/2096560/header.jpg?t=1662138056
2150090,fury turn,2022-10-11,11.04,Anji,2,9,0,1.0,Indie,475.0,https://cdn.akamai.steamstatic.com/steam/apps/2150090/header.jpg?t=1665490299
1380760,color crush 2,2021-05-10,5.99,Frederik Holst,1,5,5,0.5,Indie,475.0,https://cdn.akamai.steamstatic.com/steam/apps/1380760/header.jpg?t=1638823428
2638900,renovation plan,2024-01-17,2.69,虚拟游方,1,1,0,1.0,Indie,474.0,https://cdn.akamai.steamstatic.com/steam/apps/2638900/header.jpg?t=1705505156
2886590,deep in the fear,2024-04-11,2.39,Tdog,1,0,2,0.0,Indie,474.0,https://cdn.akamai.steamstatic.com/steam/apps/2886590/header.jpg?t=1713018091
1702880,linearshooter remixed,2021-12-14,2.99,Annulus,5,11,0,1.0,Indie,473.0,https://cdn.akamai.steamstatic.com/steam/apps/1702880/header.jpg?t=1639517791
2498370,wage slave td,2024-04-29,4.99,努力的社畜,2,1,0,1.0,Indie,472.0,https://cdn.akamai.steamstatic.com/steam/apps/2498370/header.jpg?t=1714435089
2707500,roko's basilisk,2024-01-05,1.79,Roko,1,9,0,1.0,Indie,472.0,https://cdn.akamai.steamstatic.com/steam/apps/2707500/header.jpg?t=1704474208
1575040,starlight x-2: space sudoku,2021-04-15,6.99,Frozax,1,6,0,1.0,Indie,472.0,https://cdn.akamai.steamstatic.com/steam/apps/1575040/header.jpg?t=1628628093
1716160,photo puzzles hd,2021-08-24,6.99,Brainvm,1,6,0,1.0,Indie,471.0,https://cdn.akamai.steamstatic.com/steam/apps/1716160/header.jpg?t=1630287171
3100330,circle td:defence war,2024-07-31,5.99,小东马,2,9,1,0.9,Indie,471.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3100330/header.jpg?t=1722426617
2398020,tuk tuk race,2023-05-25,3.19,Inork Game,1,2,0,1.0,Indie,471.0,https://cdn.akamai.steamstatic.com/steam/apps/2398020/header.jpg?t=1685005377
2435600,the dark tones: loss,2023-12-08,4.24,Zero Directive,2,3,0,1.0,Indie,470.0,https://cdn.akamai.steamstatic.com/steam/apps/2435600/header.jpg?t=1702099672
2607780,tuzaq,2024-07-11,3.75,Qarasands,2,1,1,0.5,Indie,470.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2607780/header.jpg?t=1720799895
1559580,gladihaters,2022-02-21,11.99,Aden,1,5,1,0.8333333333333334,Indie,469.0,https://cdn.akamai.steamstatic.com/steam/apps/1559580/header.jpg?t=1653687043
2152580,heroes of drakemire,2023-10-26,19.99,Clockwatchers,1,2,0,1.0,Indie,469.0,https://cdn.akamai.steamstatic.com/steam/apps/2152580/header.jpg?t=1701356951
2696140,nothing dog,2024-04-29,1.79,Flying Colors East,1,14,3,0.8235294117647058,Indie,468.0,https://cdn.akamai.steamstatic.com/steam/apps/2696140/header.jpg?t=1714929917
2895560,harlot's diary,2024-08-23,5.45,Veratrum,1,7,1,0.875,Indie,467.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2895560/header.jpg?t=1724435223
2180800,midnight margo,2024-06-18,13.49,Faravid,1,4,0,1.0,Indie,466.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2180800/header.jpg?t=1718832056
1896620,detectives united: deadly debt collector's edition,2022-02-11,13.99,Big Fish,1,0,1,0.0,Indie,466.0,https://cdn.akamai.steamstatic.com/steam/apps/1896620/header.jpg?t=1644597724
964040,snood,2018-12-25,0.0,Snood,5,135,44,0.7541899441340782,Indie,464.2519903527416,https://cdn.akamai.steamstatic.com/steam/apps/964040/header.jpg?t=1545746778
941030,spirits of mystery: chains of promise collector's edition,2018-10-22,9.99,Big Fish,1,4,0,1.0,Indie,464.0,https://cdn.akamai.steamstatic.com/steam/apps/941030/header.jpg?t=1608672886
1519550,rebellion gaia,2021-06-29,0.99,Jiv Jago,3,14,2,0.875,Indie,463.0,https://cdn.akamai.steamstatic.com/steam/apps/1519550/header.jpg?t=1656127176
2315990,孵化之地 wild eclosion,2023-07-06,6.29,Pixelchords,1,2,1,0.6666666666666666,Indie,463.0,https://cdn.akamai.steamstatic.com/steam/apps/2315990/header.jpg?t=1688811840
1212550,"evector, acid thirst",2023-12-27,1.99,Kgrvector,1,2,0,1.0,Indie,463.0,https://cdn.akamai.steamstatic.com/steam/apps/1212550/header.jpg?t=1703700384
2210210,a matter of principle,2023-01-19,3.59,Dillyframe,1,4,0,1.0,Indie,462.0,https://cdn.akamai.steamstatic.com/steam/apps/2210210/header.jpg?t=1674122424
2309830,laser tanks,2024-08-14,5.99,Abhitechgames,1,14,1,0.9333333333333332,Indie,462.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2309830/header.jpg?t=1724544636
1953020,lab remnants,2022-04-15,1.99,Kurigamedev,1,14,2,0.875,Indie,461.0,https://cdn.akamai.steamstatic.com/steam/apps/1953020/header.jpg?t=1650016953
2767040,十字防守(x defense: timing td),2024-03-05,2.54,Miiou,2,2,3,0.4,Indie,461.0,https://cdn.akamai.steamstatic.com/steam/apps/2767040/header.jpg?t=1709627320
704920,magic rampage,2022-05-24,0.0,Dk Game Dev Ltda,57,312,31,0.9096209912536444,Indie,460.251116900017,https://cdn.akamai.steamstatic.com/steam/apps/704920/header.jpg?t=1653617056
2993810,seekers of darkness,2024-06-27,15.99,Bakoapps,1,2,0,1.0,Indie,460.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2993810/header.jpg?t=1719477175
1767150,first time in paris,2022-02-27,11.99,Boomzap,1,2,0,1.0,Indie,460.0,https://cdn.akamai.steamstatic.com/steam/apps/1767150/header.jpg?t=1654658937
999340,nature hunter,2023-05-25,19.99,Elisabeth Mila Rose,2,3,0,1.0,Indie,460.0,https://cdn.akamai.steamstatic.com/steam/apps/999340/header.jpg?t=1685008558
2171610,mini star bakery,2023-01-02,9.99,Mackinn7,3,8,0,1.0,Indie,459.0,https://cdn.akamai.steamstatic.com/steam/apps/2171610/header.jpg?t=1672700390
2626680,you are liam: shadow memories,2024-05-24,5.39,Trial By Fire,1,2,0,1.0,Indie,459.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2626680/header.jpg?t=1716557966
1614960,miko adventures puffball,2021-09-15,9.99,Coriander,2,14,0,1.0,Indie,457.0,https://cdn.akamai.steamstatic.com/steam/apps/1614960/header.jpg?t=1644438490
2571670,wild west saloon,2024-03-04,5.99,Agon,1,3,0,1.0,Indie,457.0,https://cdn.akamai.steamstatic.com/steam/apps/2571670/header.jpg?t=1709585507
1953220,gem tower defense 2,2022-04-21,2.99,Ranger Game,1,2,2,0.5,Indie,456.0,https://cdn.akamai.steamstatic.com/steam/apps/1953220/header.jpg?t=1651114142
2975480,s. prysm destroyer,2024-07-26,6.79,Maidswithguns,1,11,0,1.0,Indie,456.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2975480/header.jpg?t=1722020742
1993010,clown theft auto: woke city,2022-10-22,0.79,Riverside Sports,6,8,4,0.6666666666666666,Indie,456.0,https://cdn.akamai.steamstatic.com/steam/apps/1993010/header.jpg?t=1666429633
2260260,hack and shoot heroes,2023-01-09,3.59,Kistler,5,1,5,0.1666666666666666,Indie,455.0,https://cdn.akamai.steamstatic.com/steam/apps/2260260/header.jpg?t=1673857851
2329880,viking survivors,2024-06-19,6.29,Family Devs,1,0,1,0.0,Indie,453.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2329880/header.jpg?t=1718816469
1156760,paralily,2021-11-09,3.99,Team Paralily,3,15,0,1.0,Indie,452.0,https://cdn.akamai.steamstatic.com/steam/apps/1156760/header.jpg?t=1637943325
2123800,thetravelgame,2022-09-01,0.99,Midori / みどりげーむず,2,4,0,1.0,Indie,452.0,https://cdn.akamai.steamstatic.com/steam/apps/2123800/header.jpg?t=1662019683
980170,tenko's magical sword quest,2022-06-21,2.99,Lvgames,1,7,0,1.0,Indie,452.0,https://cdn.akamai.steamstatic.com/steam/apps/980170/header.jpg?t=1656467617
1836180,turn off the light,2022-01-27,2.99,Sosad,1,7,1,0.875,Indie,451.0,https://cdn.akamai.steamstatic.com/steam/apps/1836180/header.jpg?t=1643322985
2757540,mechanophagia,2024-08-28,5.39,Apamate,1,4,0,1.0,Indie,451.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2757540/header.jpg?t=1724946286
1128430,solitaire match 2 cards. valentine's day,2019-09-09,0.49,8floor,2,3,1,0.75,Indie,451.0,https://cdn.akamai.steamstatic.com/steam/apps/1128430/header.jpg?t=1568036457
2769310,the lost tape - cellar,2024-01-23,3.39,Nppn,2,4,3,0.5714285714285714,Indie,451.0,https://cdn.akamai.steamstatic.com/steam/apps/2769310/header.jpg?t=1706112804
2622230,kungfu,2023-11-09,1.99,Amk800,5,10,1,0.9090909090909092,Indie,450.0,https://cdn.akamai.steamstatic.com/steam/apps/2622230/header.jpg?t=1699522111
2608250,idle blocks,2023-10-05,4.99,Pixel Fox,1,2,3,0.4,Indie,450.0,https://cdn.akamai.steamstatic.com/steam/apps/2608250/header.jpg?t=1696527458
2002200,future mirror,2022-11-01,6.29,Locagames,1,0,1,0.0,Indie,449.0,https://cdn.akamai.steamstatic.com/steam/apps/2002200/header.jpg?t=1667796791
1751110,jeebo & jerbo vs. life,2021-10-01,4.99,Stegtech,1,7,0,1.0,Indie,449.0,https://cdn.akamai.steamstatic.com/steam/apps/1751110/header.jpg?t=1658795354
2017730,the chicken game,2022-12-16,4.99,Trevor Depodesta,2,1,0,1.0,Indie,448.0,https://cdn.akamai.steamstatic.com/steam/apps/2017730/header.jpg?t=1671251519
2716520,crash test idiots 2 (multiplayer),2023-12-14,0.6900000000000001,Archor,2,5,0,1.0,Indie,448.0,https://cdn.akamai.steamstatic.com/steam/apps/2716520/header.jpg?t=1702861291
1852180,undercraft,2022-10-17,15.99,Party,1,0,1,0.0,Indie,448.0,https://cdn.akamai.steamstatic.com/steam/apps/1852180/header.jpg?t=1666012650
465920,echoes of the past: the revenge of the witch collector's edition,2016-05-31,6.99,Big Fish,1,4,1,0.8,Indie,448.0,https://cdn.akamai.steamstatic.com/steam/apps/465920/header.jpg?t=1608676561
1886850,horror in valkeala,2022-03-03,0.99,Tero Lunkka,1,17,16,0.5151515151515151,Indie,447.0,https://cdn.akamai.steamstatic.com/steam/apps/1886850/header.jpg?t=1651833380
2553250,monument village,2024-02-14,5.39,Siggogames,1,2,0,1.0,Indie,447.0,https://cdn.akamai.steamstatic.com/steam/apps/2553250/header.jpg?t=1707908609
1606770,somniphobia,2021-10-31,3.24,Ethan Harris-austin,1,9,1,0.9,Indie,446.0,https://cdn.akamai.steamstatic.com/steam/apps/1606770/header.jpg?t=1641847173
2184110,survival in the backrooms,2022-11-04,1.59,Astra,2,0,2,0.0,Indie,446.0,https://cdn.akamai.steamstatic.com/steam/apps/2184110/header.jpg?t=1667566818
2051210,crow's nest,2023-08-15,12.9,Polyburg,2,3,0,1.0,Indie,446.0,https://cdn.akamai.steamstatic.com/steam/apps/2051210/header.jpg?t=1692122498
1877440,the battle never ends,2022-03-04,0.89,Psychoflux,1,16,0,1.0,Indie,446.0,https://cdn.akamai.steamstatic.com/steam/apps/1877440/header.jpg?t=1646381131
1945730,k-pop & rock band manager,2023-03-10,3.99,Favour Toys,2,1,1,0.5,Indie,445.0,https://cdn.akamai.steamstatic.com/steam/apps/1945730/header.jpg?t=1678443242
1795340,drynk: board and drinking game,2021-11-05,5.99,Siwalu,4,1,2,0.3333333333333333,Indie,444.0,https://cdn.akamai.steamstatic.com/steam/apps/1795340/header.jpg?t=1636150115
2175090,knights & guns,2024-04-17,3.59,Baltoro,1,2,0,1.0,Indie,444.0,https://cdn.akamai.steamstatic.com/steam/apps/2175090/header.jpg?t=1713369673
1917970,laruaville 12,2022-03-16,6.99,Lgt Sia,1,3,0,1.0,Indie,444.0,https://cdn.akamai.steamstatic.com/steam/apps/1917970/header.jpg?t=1647496548
1131190,nerts! online,2021-01-05,0.0,Zachtronics,25,1105,58,0.9501289767841788,Indie,443.8540202509331,https://cdn.akamai.steamstatic.com/steam/apps/1131190/header.jpg?t=1618420443
1655850,vacation adventures: park ranger 6,2021-07-06,6.99,Casual Arts,1,1,0,1.0,Indie,443.0,https://cdn.akamai.steamstatic.com/steam/apps/1655850/header.jpg?t=1625564253
2876090,we were monkeys,2024-06-04,5.59,Another Slime,2,2,0,1.0,Indie,442.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2876090/header.jpg?t=1717760035
770900,off the record: liberty stone collector's edition,2018-01-12,9.99,Big Fish,1,3,0,1.0,Indie,441.0,https://cdn.akamai.steamstatic.com/steam/apps/770900/header.jpg?t=1531504227
1815030,g-modeアーカイブス+ 弾幕検定死験-大往生編-,2022-01-19,4.99,G-mode,1,4,0,1.0,Indie,441.0,https://cdn.akamai.steamstatic.com/steam/apps/1815030/header.jpg?t=1642640261
1196030,the mystic,2022-03-08,18.99,Pipedream,1,3,0,1.0,Indie,440.0,https://cdn.akamai.steamstatic.com/steam/apps/1196030/header.jpg?t=1646751738
2442040,swapshot,2023-07-28,1.59,Naoka,2,7,0,1.0,Indie,440.0,https://cdn.akamai.steamstatic.com/steam/apps/2442040/header.jpg?t=1690563330
2305520,project drift,2023-05-11,1.19,Integer,3,5,5,0.5,Indie,439.0,https://cdn.akamai.steamstatic.com/steam/apps/2305520/header.jpg?t=1683852855
2416460,unknown memoirs: the rental,2023-05-30,0.84,Zenvision Gaming,1,9,1,0.9,Indie,439.0,https://cdn.akamai.steamstatic.com/steam/apps/2416460/header.jpg?t=1685517640
2547400,the spectral web: hitodama,2023-11-10,2.99,Aevin Abstract,1,20,0,1.0,Indie,439.0,https://cdn.akamai.steamstatic.com/steam/apps/2547400/header.jpg?t=1700787651
1148540,griddlers victorian picnic,2019-10-27,4.99,8floor,1,3,4,0.4285714285714285,Indie,438.0,https://cdn.akamai.steamstatic.com/steam/apps/1148540/header.jpg?t=1572243209
1902240,furry hentai quest,2022-03-07,2.99,Tylar.io,1,11,0,1.0,Indie,438.0,https://cdn.akamai.steamstatic.com/steam/apps/1902240/header.jpg?t=1646678915
1633640,papertris,2022-03-01,2.99,Paper_games,1,9,1,0.9,Indie,437.0,https://cdn.akamai.steamstatic.com/steam/apps/1633640/header.jpg?t=1648119684
1999470,the last human is a biker,2023-05-04,1.99,Flowerfield,6,6,0,1.0,Indie,436.0,https://cdn.akamai.steamstatic.com/steam/apps/1999470/header.jpg?t=1683216088
2063010,sushi alone,2022-07-15,4.99,べすとまん,1,3,0,1.0,Indie,436.0,https://cdn.akamai.steamstatic.com/steam/apps/2063010/header.jpg?t=1658235952
2645350,paranormal files: trials of worth collector's edition,2023-10-19,13.99,Big Fish,1,1,1,0.5,Indie,436.0,https://cdn.akamai.steamstatic.com/steam/apps/2645350/header.jpg?t=1697770238
2372080,deep dark dungeon of anglaus,2023-04-12,1.99,Laush,1,10,1,0.9090909090909092,Indie,435.0,https://cdn.akamai.steamstatic.com/steam/apps/2372080/header.jpg?t=1681584297
1997300,pretty girls escape,2022-06-02,4.99,Zoo,3,12,2,0.8571428571428571,Indie,435.0,https://cdn.akamai.steamstatic.com/steam/apps/1997300/header.jpg?t=1657609741
3025860,ココロワヒメ、おにぎりを届けるの巻　-kokorowa onigiri delivery-,2024-07-04,3.59,Desunoya,3,2,0,1.0,Indie,435.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3025860/header.jpg?t=1720157042
2844810,letters & legends,2024-04-25,2.99,Bow & Arrow,2,1,0,1.0,Indie,433.0,https://cdn.akamai.steamstatic.com/steam/apps/2844810/header.jpg?t=1714114584
1425590,hyper meteor,2023-07-27,6.79,Vertex Pop,1,3,0,1.0,Indie,432.0,https://cdn.akamai.steamstatic.com/steam/apps/1425590/header.jpg?t=1690472918
2001800,spintales,2022-11-04,8.99,Lzboy,2,2,0,1.0,Indie,431.0,https://cdn.akamai.steamstatic.com/steam/apps/2001800/header.jpg?t=1667548268
1441480,adventures of megara: antigone and the living toys,2020-12-10,11.99,Jetdogs,1,2,1,0.6666666666666666,Indie,431.0,https://cdn.akamai.steamstatic.com/steam/apps/1441480/header.jpg?t=1607604234
2079800,你与月光同罪-as guilty as the moon,2022-07-26,7.99,橙光游戏,1,0,1,0.0,Indie,431.0,https://cdn.akamai.steamstatic.com/steam/apps/2079800/header.jpg?t=1658885266
1590010,re-spawn tournament,2022-09-01,7.99,Gobbo,3,2,0,1.0,Indie,431.0,https://cdn.akamai.steamstatic.com/steam/apps/1590010/header.jpg?t=1662048040
614650,midnight calling: anabel collector's edition,2017-04-06,9.99,Big Fish,1,2,0,1.0,Indie,429.0,https://cdn.akamai.steamstatic.com/steam/apps/614650/header.jpg?t=1491510522
1634970,idle master hunter steam edition,2021-09-14,5.99,Greenblade,5,3,4,0.4285714285714285,Indie,429.0,https://cdn.akamai.steamstatic.com/steam/apps/1634970/header.jpg?t=1631635231
2908360,the night guard,2024-04-16,0.74,Stunt,1,13,1,0.9285714285714286,Indie,429.0,https://cdn.akamai.steamstatic.com/steam/apps/2908360/header.jpg?t=1713254764
3047740,ninja monkey,2024-08-05,1.19,Icaro,3,18,0,1.0,Indie,427.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3047740/header.jpg?t=1723140475
1532240,pocketciv,2023-01-17,9.99,Baby Marsupial Creations,1,2,0,1.0,Indie,427.0,https://cdn.akamai.steamstatic.com/steam/apps/1532240/header.jpg?t=1673969364
2142860,neuro horror,2022-10-06,0.89,Ak,1,12,0,1.0,Indie,427.0,https://cdn.akamai.steamstatic.com/steam/apps/2142860/header.jpg?t=1665220738
1854270,風の祝子 ～早苗さんの妖怪退治～,2022-02-18,2.99,Javelin,1,5,0,1.0,Indie,427.0,https://cdn.akamai.steamstatic.com/steam/apps/1854270/header.jpg?t=1645247168
1840860,nova odessa - the demon trainer,2022-06-02,4.99,Leonardo Alexandrino,2,7,1,0.875,Indie,426.0,https://cdn.akamai.steamstatic.com/steam/apps/1840860/header.jpg?t=1658777948
1789220,horror haze,2023-01-17,3.39,Escape Horror,1,5,0,1.0,Indie,426.0,https://cdn.akamai.steamstatic.com/steam/apps/1789220/header.jpg?t=1673963159
2529880,royal card clash,2024-07-10,2.69,Gearhead,1,7,0,1.0,Indie,425.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2529880/header.jpg?t=1720603604
2320660,1000 man general,2023-03-28,8.99,Redzyrro,1,1,0,1.0,Indie,425.0,https://cdn.akamai.steamstatic.com/steam/apps/2320660/header.jpg?t=1680019094
2003220,tittok 3,2022-10-10,1.19,Siberian Mouse,2,24,0,1.0,Indie,424.0,https://cdn.akamai.steamstatic.com/steam/apps/2003220/header.jpg?t=1665852394
1928360,please teach me onedari shogi,2023-01-31,9.99,Mebius,1,2,0,1.0,Indie,423.0,https://cdn.akamai.steamstatic.com/steam/apps/1928360/header.jpg?t=1675194524
2300600,abandoned world,2023-05-16,8.39,Earendel,1,2,0,1.0,Indie,422.0,https://cdn.akamai.steamstatic.com/steam/apps/2300600/header.jpg?t=1684263023
2009420,zaxterion: space frenzy!,2022-09-09,8.09,Zaxtorgames,1,1,0,1.0,Indie,422.0,https://cdn.akamai.steamstatic.com/steam/apps/2009420/header.jpg?t=1662780952
2370330,linia stripes,2023-05-02,2.99,Nexent,1,4,0,1.0,Indie,422.0,https://cdn.akamai.steamstatic.com/steam/apps/2370330/header.jpg?t=1683016314
2129720,guilty,2022-09-15,9.99,Lauro Zanetti Cabral,1,2,0,1.0,Indie,422.0,https://cdn.akamai.steamstatic.com/steam/apps/2129720/header.jpg?t=1663282293
1935430,cowboy hell,2022-09-21,2.99,Nortware,1,2,1,0.6666666666666666,Indie,420.0,https://cdn.akamai.steamstatic.com/steam/apps/1935430/header.jpg?t=1663821497
2523390,chat guess games,2024-01-08,3.59,Lynch Makes,1,6,0,1.0,Indie,420.0,https://cdn.akamai.steamstatic.com/steam/apps/2523390/header.jpg?t=1705339002
1788900,argonauts agency: captive of circe,2021-12-20,0.59,8floor,1,6,0,1.0,Indie,418.0,https://cdn.akamai.steamstatic.com/steam/apps/1788900/header.jpg?t=1640072860
1749380,pieces of beauty,2021-09-28,1.99,Ma Ma Software,1,17,0,1.0,Indie,418.0,https://cdn.akamai.steamstatic.com/steam/apps/1749380/header.jpg?t=1644601333
2306160,multiplayer knights,2023-02-16,0.6900000000000001,Archor,2,3,3,0.5,Indie,417.0,https://cdn.akamai.steamstatic.com/steam/apps/2306160/header.jpg?t=1676534652
2538100,鬼小队 ghostbros,2023-11-24,0.99,One Game,3,3,2,0.6,Indie,417.0,https://cdn.akamai.steamstatic.com/steam/apps/2538100/header.jpg?t=1701058497
805040,european mystery: flowers of death collector's edition,2018-03-05,9.99,Big Fish,1,2,0,1.0,Indie,416.0,https://cdn.akamai.steamstatic.com/steam/apps/805040/header.jpg?t=1531437162
2691560,dark is the void,2024-01-30,8.99,Tiekada,2,1,0,1.0,Indie,416.0,https://cdn.akamai.steamstatic.com/steam/apps/2691560/header.jpg?t=1706829316
1210470,the adventures of bluke bifton: chapter 1,2023-07-20,5.99,Brainloaf,2,10,0,1.0,Indie,416.0,https://cdn.akamai.steamstatic.com/steam/apps/1210470/header.jpg?t=1689865163
2810670,彼岸之旅,2024-02-22,3.59,Eyes,1,1,0,1.0,Indie,415.0,https://cdn.akamai.steamstatic.com/steam/apps/2810670/header.jpg?t=1708598476
1882960,lucie's potager,2023-02-15,17.99,Stellar Advent Pty,1,1,0,1.0,Indie,414.0,https://cdn.akamai.steamstatic.com/steam/apps/1882960/header.jpg?t=1676507311
2085270,arcade waifu,2022-08-12,0.79,Hot Chill,1,1,2,0.3333333333333333,Indie,413.0,https://cdn.akamai.steamstatic.com/steam/apps/2085270/header.jpg?t=1660325580
3136190,boxed in,2024-08-14,1.99,Cascade Software,1,3,0,1.0,Indie,413.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3136190/header.jpg?t=1723884882
2397690,blooby block,2023-06-01,4.24,Basement Fun,1,7,0,1.0,Indie,413.0,https://cdn.akamai.steamstatic.com/steam/apps/2397690/header.jpg?t=1685656955
1665060,halloween patchwork trick or treat,2021-07-16,0.49,8floor,1,3,2,0.6,Indie,413.0,https://cdn.akamai.steamstatic.com/steam/apps/1665060/header.jpg?t=1626449633
2876920,baimason's thing finder puzzle,2024-07-12,1.99,Headless Chicken,1,11,1,0.9166666666666666,Indie,413.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2876920/header.jpg?t=1721614313
1680670,mango mischief,2022-06-20,9.99,Acute Mango,3,9,1,0.9,Indie,413.0,https://cdn.akamai.steamstatic.com/steam/apps/1680670/header.jpg?t=1655721039
2497010,mechajourney,2024-01-15,3.19,缓慢的蜗牛,3,4,1,0.8,Indie,412.0,https://cdn.akamai.steamstatic.com/steam/apps/2497010/header.jpg?t=1705558853
2237370,cubis,2023-02-01,4.49,Metaformingpro,2,3,0,1.0,Indie,412.0,https://cdn.akamai.steamstatic.com/steam/apps/2237370/header.jpg?t=1675260215
2686980,planet suika,2023-12-05,2.54,Design.reject,2,1,0,1.0,Indie,412.0,https://cdn.akamai.steamstatic.com/steam/apps/2686980/header.jpg?t=1702274084
1899290,gems of destiny: homeless dwarf,2022-07-28,6.99,Denda,3,6,0,1.0,Indie,411.0,https://cdn.akamai.steamstatic.com/steam/apps/1899290/header.jpg?t=1659013009
1523170,aladdin : save the princess,2022-02-22,0.99,Enaayah Software Development And Services Private Limited,3,17,2,0.8947368421052632,Indie,411.0,https://cdn.akamai.steamstatic.com/steam/apps/1523170/header.jpg?t=1645691651
2596330,micro machines: mini challenge mayhem,2024-01-04,14.99,Wimo,1,1,0,1.0,Indie,410.0,https://cdn.akamai.steamstatic.com/steam/apps/2596330/header.jpg?t=1704495494
834440,nameless,2018-10-25,6.99,Tiny Warrior,4,8,0,1.0,Indie,410.0,https://cdn.akamai.steamstatic.com/steam/apps/834440/header.jpg?t=1604519147
3101670,the midnight bus,2024-07-30,1.79,Itandfeel,1,11,1,0.9166666666666666,Indie,410.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3101670/header.jpg?t=1722342322
2312400,money maker,2023-04-05,1.99,Rocco Gough,2,0,1,0.0,Indie,409.0,https://cdn.akamai.steamstatic.com/steam/apps/2312400/header.jpg?t=1680701491
1683680,longphort,2021-11-05,7.99,Priory,1,4,3,0.5714285714285714,Indie,409.0,https://cdn.akamai.steamstatic.com/steam/apps/1683680/header.jpg?t=1636106425
1095860,mystery solitaire grimm's tales 2,2019-09-24,4.99,8floor,1,4,0,1.0,Indie,408.0,https://cdn.akamai.steamstatic.com/steam/apps/1095860/header.jpg?t=1632280494
2303500,mf-01 aerostrike,2023-07-31,4.97,Lmg3864,1,3,0,1.0,Indie,408.0,https://cdn.akamai.steamstatic.com/steam/apps/2303500/header.jpg?t=1690818126
3113510,skidaddle skidoodle,2024-08-06,0.99,Galactic Geckon,1,15,1,0.9375,Indie,408.0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3113510/header.jpg?t=1723083196
1998300,where's oswald,2022-06-30,1.99,Mv Jpl,1,4,3,0.5714285714285714,Indie,407.0,https://cdn.akamai.steamstatic.com/steam/apps/1998300/header.jpg?t=1656583274
1694820,the stone of god,2021-08-27,6.99,Aldorlea,1,3,2,0.6,Indie,407.0,https://cdn.akamai.steamstatic.com/steam/apps/1694820/header.jpg?t=1630081745
1283960,东方幻灵录 ~ touhou hakanai cards,2020-05-20,0.0,星愿制作组,33,509,78,0.8671209540034072,Indie,406.1731847694721,https://cdn.akamai.steamstatic.com/steam/apps/1283960/header.jpg?t=1642105159
2161330,i love finding birds,2022-12-19,5.24,Boomzap,2,1,0,1.0,Indie,406.0,https://cdn.akamai.steamstatic.com/steam/apps/2161330/header.jpg?t=1671483352
224260,no more room in hell,2013-10-31,0.0,Lever,672,58692,6713,0.8973625869581836,Indie,405.4947194789252,https://cdn.akamai.steamstatic.com/steam/apps/224260/header.jpg?t=1635773900
